3672,6725,  0.420000
121,1824,  0.420000
5073,5108,  0.420000
4605,5829,  0.420000
1408,2369,  0.420000
2767,4927,  0.420000
1063,5091,  0.420000
1370,4837,  0.420000
3460,4310,  0.420000
3124,4814,  0.420000
925,6591,  0.420000
119,2851,  0.420000
1062,1403,  0.420000
910,3652,  0.420000
2827,6306,  0.420000
2471,3430,  0.420000
793,5742,  0.420000
1415,4974,  0.420000
3571,5129,  0.420000
3115,5102,  0.420000
3350,4286,  0.420000
4274,4616,  0.420000
932,4508,  0.420000
4271,5087,  0.420000
422,3114,  0.420000
2600,5627,  0.420000
28,4494,  0.420000
4613,4974,  0.420000
910,5374,  0.420000
457,2697,  0.420000
3440,4424,  0.420000
1608,5800,  0.420000
286,6602,  0.420000
163,1475,  0.420000
780,5077,  0.420000
910,5365,  0.420000
284,5619,  0.420000
125,2002,  0.420000
910,5580,  0.420000
943,5135,  0.420000
755,6197,  0.420000
2851,3678,  0.420000
1363,3874,  0.420000
4271,6986,  0.420000
673,864,  0.420000
1608,2917,  0.420000
2995,4086,  0.420000
2201,3189,  0.420000
28,3658,  0.420000
3087,6276,  0.420000
422,4109,  0.420000
1906,4310,  0.420000
1432,5620,  0.420000
2032,5652,  0.420000
5864,6808,  0.420000
943,2305,  0.420000
943,2308,  0.420000
943,1072,  0.420000
449,943,  0.420000
943,2268,  0.420000
943,2319,  0.420000
943,1075,  0.420000
943,1044,  0.420000
943,2303,  0.420000
943,2314,  0.420000
943,1073,  0.420000
943,2309,  0.420000
943,1077,  0.420000
943,1076,  0.420000
943,1070,  0.420000
1480,2149,  0.419881
697,5413,  0.419881
1811,6568,  0.419881
2124,3341,  0.419881
526,2149,  0.419881
2763,3430,  0.419881
2149,2518,  0.419881
4256,4927,  0.419881
697,6578,  0.419881
2149,6146,  0.419881
4271,4808,  0.419881
656,5088,  0.419881
521,2510,  0.419881
1063,1087,  0.419881
422,5887,  0.419881
3341,4444,  0.419881
1131,5619,  0.419881
3350,6151,  0.419881
623,2956,  0.419881
2835,4077,  0.419881
2459,3461,  0.419881
3151,5695,  0.419881
1370,4269,  0.419881
5,2552,  0.419881
1404,3626,  0.419881
1485,3544,  0.419881
1233,4479,  0.419881
4702,6776,  0.419881
3350,3428,  0.419881
253,4271,  0.419881
1968,3350,  0.419881
1277,5619,  0.419881
3096,4566,  0.419881
1809,2697,  0.419881
641,3426,  0.419881
1594,6941,  0.419881
943,4044,  0.419881
2827,5224,  0.419881
3087,5842,  0.419881
3654,3777,  0.419881
1002,6602,  0.419881
1363,5863,  0.419881
3228,5073,  0.419881
2835,3124,  0.419881
2548,4479,  0.419881
4310,5361,  0.419881
3236,4610,  0.419881
2370,3805,  0.419881
1475,2970,  0.419881
1594,3428,  0.419881
1802,5778,  0.419881
78,6725,  0.419881
3350,5627,  0.419881
1192,5846,  0.419881
673,2126,  0.419881
1475,1529,  0.419881
1830,6888,  0.419881
2166,6570,  0.419881
1402,1655,  0.419881
2149,5921,  0.419881
422,6233,  0.419881
794,2776,  0.419881
4489,6602,  0.419881
2604,4271,  0.419881
925,3861,  0.419881
1655,2552,  0.419881
3350,3999,  0.419881
5075,5842,  0.419881
2002,6420,  0.419881
85,2459,  0.419881
1095,3761,  0.419881
5176,5422,  0.419881
3124,3175,  0.419881
3338,5514,  0.419881
910,3228,  0.419881
943,2730,  0.419881
2571,6616,  0.419881
2995,4577,  0.419881
794,3652,  0.419881
1699,3948,  0.419881
3080,3654,  0.419881
640,1475,  0.419881
5514,6835,  0.419881
208,2201,  0.419881
4283,4702,  0.419881
824,1664,  0.419881
1402,5329,  0.419881
3597,5742,  0.419881
3678,4044,  0.419881
167,2729,  0.419881
866,943,  0.419881
1363,3236,  0.419881
4168,4424,  0.419881
3440,5868,  0.419881
697,6611,  0.419881
943,5396,  0.419881
3461,4172,  0.419881
943,5498,  0.419881
947,5077,  0.419881
2747,4080,  0.419881
318,3682,  0.419881
1038,2463,  0.419881
4269,4605,  0.419881
943,2562,  0.419881
794,4269,  0.419881
3495,3503,  0.419881
3349,4605,  0.419881
943,1217,  0.419881
782,943,  0.419881
601,943,  0.419881
266,943,  0.419881
943,4907,  0.419881
2149,6021,  0.419762
4927,6776,  0.419762
2463,3426,  0.419762
422,1760,  0.419762
157,3349,  0.419762
3002,6941,  0.419762
285,4104,  0.419762
883,1152,  0.419762
1830,3037,  0.419762
25,5144,  0.419762
5143,5778,  0.419762
3087,6356,  0.419762
623,3956,  0.419762
3124,5361,  0.419762
1002,4282,  0.419762
140,4377,  0.419762
2459,6039,  0.419762
3350,6650,  0.419762
2761,3001,  0.419762
2581,5129,  0.419762
1811,5108,  0.419762
5176,5540,  0.419762
1664,6557,  0.419762
3904,5794,  0.419762
4444,4580,  0.419762
1485,5846,  0.419762
5073,6725,  0.419762
3151,5948,  0.419762
1403,5149,  0.419762
943,6389,  0.419762
284,932,  0.419762
1734,3080,  0.419762
2032,5627,  0.419762
3469,4543,  0.419762
755,5295,  0.419762
1192,3426,  0.419762
2002,4817,  0.419762
3777,4616,  0.419762
85,2430,  0.419762
3672,6366,  0.419762
1038,4979,  0.419762
5075,6039,  0.419762
1124,2917,  0.419762
1131,5382,  0.419762
2063,3652,  0.419762
3838,4310,  0.419762
1447,2426,  0.419762
3176,6568,  0.419762
1763,4766,  0.419762
1475,2290,  0.419762
1415,3503,  0.419762
943,3293,  0.419762
793,4605,  0.419762
2172,6039,  0.419762
3640,4961,  0.419762
521,3640,  0.419762
3440,6001,  0.419762
3124,5363,  0.419762
3461,4033,  0.419762
422,2332,  0.419762
656,6035,  0.419762
1475,5375,  0.419762
936,1475,  0.419762
1937,2891,  0.419762
3314,4104,  0.419762
1763,4494,  0.419762
1277,4271,  0.419762
2698,3440,  0.419762
3440,4517,  0.419762
1354,1655,  0.419762
3426,4261,  0.419762
899,2584,  0.419762
755,4795,  0.419762
1464,2510,  0.419762
3145,6039,  0.419762
2995,6197,  0.419762
422,610,  0.419762
10,3031,  0.419762
3230,3495,  0.419762
286,4044,  0.419762
733,1475,  0.419762
1655,6394,  0.419762
1403,2017,  0.419762
1475,6789,  0.419762
1249,3678,  0.419762
1655,6911,  0.419762
4168,6876,  0.419762
868,3124,  0.419762
2201,2466,  0.419762
3444,4147,  0.419762
4952,5295,  0.419762
1900,3986,  0.419762
422,1207,  0.419762
1734,5778,  0.419762
943,5133,  0.419762
3176,4080,  0.419762
943,5796,  0.419762
1394,2018,  0.419762
2842,4080,  0.419762
3703,5176,  0.419762
23,4044,  0.419762
1664,3652,  0.419762
3248,5829,  0.419762
2428,5572,  0.419762
262,3151,  0.419762
23,4851,  0.419762
5742,6578,  0.419643
623,656,  0.419643
5129,6039,  0.419643
943,2997,  0.419643
3990,6725,  0.419643
2159,4044,  0.419643
857,2827,  0.419643
2149,4558,  0.419643
1811,3562,  0.419643
4975,5129,  0.419643
1949,3430,  0.419643
3145,4187,  0.419643
4310,4479,  0.419643
4310,5231,  0.419643
2761,5264,  0.419643
673,5792,  0.419643
4172,4927,  0.419643
3426,5207,  0.419643
3115,3751,  0.419643
4138,5329,  0.419643
4148,5050,  0.419643
3626,4576,  0.419643
1260,6568,  0.419643
656,4707,  0.419643
1173,4785,  0.419643
875,4168,  0.419643
4271,6916,  0.419643
422,7112,  0.419643
2382,4454,  0.419643
1475,2125,  0.419643
862,1087,  0.419643
5,3383,  0.419643
932,1131,  0.419643
3151,5840,  0.419643
673,5571,  0.419643
4566,5236,  0.419643
1178,4785,  0.419643
4172,4479,  0.419643
3176,5424,  0.419643
5123,6557,  0.419643
1260,3341,  0.419643
4271,6001,  0.419643
1238,2729,  0.419643
1485,6366,  0.419643
119,2002,  0.419643
2661,3350,  0.419643
932,5480,  0.419643
2002,2758,  0.419643
697,2724,  0.419643
4104,5102,  0.419643
286,3402,  0.419643
864,3947,  0.419643
3124,3285,  0.419643
3562,5514,  0.419643
2002,6591,  0.419643
4271,4414,  0.419643
1002,3228,  0.419643
1464,3640,  0.419643
1156,3440,  0.419643
3751,5620,  0.419643
3402,6001,  0.419643
1295,2201,  0.419643
3124,6278,  0.419643
3176,4702,  0.419643
4312,5144,  0.419643
2705,5778,  0.419643
1404,3338,  0.419643
2414,5073,  0.419643
1156,3805,  0.419643
1802,3080,  0.419643
1464,6808,  0.419643
1793,3151,  0.419643
3249,5871,  0.419643
2064,3399,  0.419643
3249,3571,  0.419643
943,4691,  0.419643
743,3550,  0.419643
2046,2729,  0.419643
1593,5652,  0.419643
23,121,  0.419643
673,674,  0.419643
3189,4080,  0.419643
119,4486,  0.419643
3249,3654,  0.419643
3948,4979,  0.419643
1363,5620,  0.419643
1961,4168,  0.419643
1174,3426,  0.419643
2201,2867,  0.419643
1003,3947,  0.419643
1627,5829,  0.419643
1655,6197,  0.419643
932,1464,  0.419643
4766,5176,  0.419643
4459,5627,  0.419643
3087,6911,  0.419643
121,6001,  0.419643
2698,4271,  0.419643
1475,6820,  0.419643
1363,4882,  0.419643
3109,3469,  0.419643
673,4892,  0.419643
3751,6616,  0.419643
656,5295,  0.419643
3440,6986,  0.419643
1152,5854,  0.419643
3109,4086,  0.419643
5627,5688,  0.419643
3469,5742,  0.419643
943,1715,  0.419643
345,2149,  0.419524
157,1426,  0.419524
4033,4927,  0.419524
1628,2697,  0.419524
1838,6570,  0.419524
793,1655,  0.419524
22,1152,  0.419524
917,2002,  0.419524
126,2149,  0.419524
4168,5641,  0.419524
422,3072,  0.419524
294,3250,  0.419524
2761,3338,  0.419524
222,2149,  0.419524
3150,4837,  0.419524
2348,3777,  0.419524
1838,2510,  0.419524
294,868,  0.419524
4271,6281,  0.419524
2332,2382,  0.419524
1295,3428,  0.419524
1763,4702,  0.419524
1951,5863,  0.419524
85,1366,  0.419524
1082,1152,  0.419524
1152,2366,  0.419524
910,6611,  0.419524
4785,5143,  0.419524
2382,5296,  0.419524
1249,2697,  0.419524
3495,6039,  0.419524
4077,5296,  0.419524
1432,4187,  0.419524
2799,4785,  0.419524
3597,5075,  0.419524
1761,4479,  0.419524
2149,3406,  0.419524
2169,4927,  0.419524
2459,3497,  0.419524
1416,3551,  0.419524
1172,5778,  0.419524
3751,4274,  0.419524
3236,6733,  0.419524
4430,5077,  0.419524
4168,4256,  0.419524
1408,6835,  0.419524
2064,5715,  0.419524
2805,5742,  0.419524
29,3550,  0.419524
1664,4104,  0.419524
932,972,  0.419524
3440,5123,  0.419524
294,1756,  0.419524
4310,5715,  0.419524
824,911,  0.419524
85,4508,  0.419524
3510,4543,  0.419524
932,4312,  0.419524
2064,2485,  0.419524
899,5073,  0.419524
2767,4837,  0.419524
4610,5424,  0.419524
2169,5627,  0.419524
2032,3341,  0.419524
76,943,  0.419524
422,6699,  0.419524
2795,5329,  0.419524
284,4136,  0.419524
3544,3672,  0.419524
2747,4168,  0.419524
2002,4414,  0.419524
1244,3023,  0.419524
3139,3672,  0.419524
1637,5424,  0.419524
943,2987,  0.419524
1038,2032,  0.419524
943,6049,  0.419524
5077,6752,  0.419524
1734,3230,  0.419524
1173,4080,  0.419524
864,2729,  0.419524
1038,3150,  0.419524
3426,4172,  0.419524
2851,2995,  0.419524
1475,2976,  0.419524
793,2294,  0.419524
1628,2584,  0.419524
2382,5741,  0.419524
2064,4494,  0.419524
1249,2064,  0.419524
2032,3639,  0.419524
5102,5627,  0.419524
23,3951,  0.419524
2046,3947,  0.419524
23,5343,  0.419524
2002,2046,  0.419524
943,6702,  0.419524
943,4317,  0.419523
280,943,  0.419523
532,2149,  0.419404
294,7004,  0.419404
2369,4576,  0.419404
4566,6756,  0.419404
4543,6911,  0.419404
2842,4702,  0.419404
3654,3823,  0.419404
4168,4537,  0.419404
2287,2827,  0.419404
3124,4570,  0.419404
943,3168,  0.419404
2149,3610,  0.419404
1152,6820,  0.419404
5102,6578,  0.419404
1763,5269,  0.419404
2124,6941,  0.419404
1763,5800,  0.419404
1295,5424,  0.419404
656,4138,  0.419404
1173,5424,  0.419404
5050,6627,  0.419404
2382,2755,  0.419404
824,1131,  0.419404
2761,5374,  0.419404
1141,2002,  0.419404
2057,4187,  0.419404
4044,5075,  0.419404
4310,4923,  0.419404
2149,3649,  0.419404
28,3526,  0.419404
5,3658,  0.419404
422,3892,  0.419404
1734,3503,  0.419404
3410,3428,  0.419404
2382,3823,  0.419404
457,1951,  0.419404
1906,4077,  0.419404
2510,4283,  0.419404
1830,6499,  0.419404
1734,5842,  0.419404
1131,4187,  0.419404
1453,5077,  0.419404
3193,5176,  0.419404
2827,6595,  0.419404
1703,3151,  0.419404
824,4444,  0.419404
910,4946,  0.419404
656,5504,  0.419404
2382,5267,  0.419404
3960,4077,  0.419404
3249,5624,  0.419404
862,1475,  0.419404
2369,3495,  0.419404
824,5165,  0.419404
2600,4104,  0.419404
864,2002,  0.419404
4062,5102,  0.419404
673,2343,  0.419404
2071,4062,  0.419404
4077,5559,  0.419404
1404,6835,  0.419404
4605,6197,  0.419404
104,943,  0.419404
23,4282,  0.419404
1172,5572,  0.419404
3145,5712,  0.419404
1809,4377,  0.419404
3314,6602,  0.419404
23,2510,  0.419404
1404,3639,  0.419404
3087,6888,  0.419404
2064,3298,  0.419404
1613,2201,  0.419404
2015,2382,  0.419404
2269,5176,  0.419404
3318,4566,  0.419404
1095,4089,  0.419404
3947,6591,  0.419404
25,2426,  0.419404
2571,4974,  0.419404
1403,1658,  0.419404
3087,5361,  0.419404
3947,6420,  0.419404
258,1830,  0.419404
4086,5735,  0.419404
23,2216,  0.419404
3236,4616,  0.419404
943,3343,  0.419404
3249,4297,  0.419404
925,3446,  0.419404
623,701,  0.419404
2370,4080,  0.419404
2172,5627,  0.419404
943,4606,  0.419404
2827,5087,  0.419285
3350,5479,  0.419285
2584,4148,  0.419285
4161,4543,  0.419285
121,2370,  0.419285
1370,1729,  0.419285
2015,4310,  0.419285
1370,5270,  0.419285
4580,5165,  0.419285
1354,5050,  0.419285
1370,3626,  0.419285
3426,3651,  0.419285
4180,5619,  0.419285
2917,5102,  0.419285
669,2426,  0.419285
623,853,  0.419285
4310,6740,  0.419285
2032,5572,  0.419285
5165,6570,  0.419285
1087,2166,  0.419285
673,2746,  0.419285
1416,3640,  0.419285
121,3189,  0.419285
1475,5743,  0.419285
1361,3124,  0.419285
422,1461,  0.419285
2414,3109,  0.419285
2697,3652,  0.419285
2382,3298,  0.419285
2827,3452,  0.419285
1707,5077,  0.419285
4606,4882,  0.419285
121,2466,  0.419285
943,2552,  0.419285
5,710,  0.419285
2063,4148,  0.419285
697,4905,  0.419285
751,3440,  0.419285
2756,6557,  0.419285
1734,5144,  0.419285
1475,5710,  0.419285
4974,5129,  0.419285
4414,5077,  0.419285
2233,4080,  0.419285
910,1499,  0.419285
910,1906,  0.419285
1763,5877,  0.419285
23,3778,  0.419285
2149,3763,  0.419285
3248,4974,  0.419285
1087,1898,  0.419285
1131,4580,  0.419285
3823,4310,  0.419285
1701,4479,  0.419285
1475,6913,  0.419285
912,6808,  0.419285
2756,5295,  0.419285
962,2149,  0.419285
2584,4494,  0.419285
1707,2002,  0.419285
1613,4927,  0.419285
3023,4543,  0.419285
917,3947,  0.419285
3350,5875,  0.419285
157,5108,  0.419285
85,5123,  0.419285
4077,4946,  0.419285
10,5089,  0.419285
1131,6088,  0.419285
1993,3124,  0.419285
4543,6088,  0.419285
1172,4785,  0.419285
1485,4974,  0.419285
10,4760,  0.419285
2867,4187,  0.419285
943,3901,  0.419285
681,925,  0.419285
755,6860,  0.419285
2169,5652,  0.419285
925,2208,  0.419285
673,1060,  0.419285
23,3805,  0.419285
2430,3236,  0.419285
3151,4720,  0.419285
2294,6919,  0.419285
1627,3349,  0.419285
2968,3426,  0.419285
1038,3248,  0.419285
1415,3338,  0.419285
755,5381,  0.419285
1006,5176,  0.419285
1415,2917,  0.419285
755,6135,  0.419285
943,3895,  0.419285
712,943,  0.419285
1664,5091,  0.419285
943,6768,  0.419285
2126,5176,  0.419285
943,6769,  0.419285
943,4889,  0.419285
2761,5400,  0.419166
2526,3350,  0.419166
422,5616,  0.419166
4543,5842,  0.419166
1486,3947,  0.419166
2604,2827,  0.419166
3495,4044,  0.419166
581,3350,  0.419166
943,5891,  0.419166
3109,3597,  0.419166
1699,4580,  0.419166
3626,5514,  0.419166
4261,4479,  0.419166
1173,5144,  0.419166
28,2217,  0.419166
1038,4256,  0.419166
1811,5846,  0.419166
1152,6755,  0.419166
3087,5863,  0.419166
1734,6616,  0.419166
4077,6740,  0.419166
2368,4310,  0.419166
28,4577,  0.419166
2372,3805,  0.419166
4543,4882,  0.419166
2827,5149,  0.419166
743,1809,  0.419166
3440,3452,  0.419166
5075,5620,  0.419166
1366,3350,  0.419166
3281,3654,  0.419166
1951,4580,  0.419166
2270,4187,  0.419166
2510,6776,  0.419166
943,3966,  0.419166
1432,3874,  0.419166
575,4927,  0.419166
780,2827,  0.419166
925,6608,  0.419166
3146,5778,  0.419166
1830,4268,  0.419166
4785,6161,  0.419166
2507,3341,  0.419166
2552,3654,  0.419166
422,6793,  0.419166
2466,3428,  0.419166
1763,6499,  0.419166
673,936,  0.419166
3460,5129,  0.419166
3626,4256,  0.419166
2002,4617,  0.419166
3350,6991,  0.419166
2283,4256,  0.419166
3145,3571,  0.419166
3495,3562,  0.419166
735,3341,  0.419166
1244,1729,  0.419166
3503,4489,  0.419166
422,6740,  0.419166
2461,6568,  0.419166
3002,6039,  0.419166
157,3461,  0.419166
2382,3175,  0.419166
697,5088,  0.419166
756,925,  0.419166
807,3947,  0.419166
5075,6616,  0.419166
2064,5953,  0.419166
3115,4576,  0.419166
2126,3574,  0.419166
286,5424,  0.419166
457,4605,  0.419166
2697,3762,  0.419166
2758,5077,  0.419166
1485,5778,  0.419166
984,4310,  0.419166
5144,5864,  0.419166
1734,4974,  0.419166
527,3807,  0.419166
5480,6808,  0.419166
1038,5688,  0.419166
3140,4974,  0.419166
3306,4882,  0.419166
279,5652,  0.419166
279,6941,  0.419166
140,1937,  0.419166
3497,4033,  0.419166
943,5244,  0.419166
1766,2149,  0.419166
2294,5559,  0.419166
10,4277,  0.419166
862,4927,  0.419166
1809,2348,  0.419166
1961,2827,  0.419166
3402,5395,  0.419166
2002,2746,  0.419166
1475,1960,  0.419166
3762,5073,  0.419166
5075,6835,  0.419166
1152,1233,  0.419166
5742,6366,  0.419166
1002,3550,  0.419166
794,4494,  0.419166
5176,5424,  0.419166
725,2729,  0.419166
925,5929,  0.419166
943,2341,  0.419166
485,943,  0.419166
3960,5176,  0.419166
1415,5108,  0.419166
933,5176,  0.419166
910,5572,  0.419166
23,6359,  0.419166
120,943,  0.419166
265,943,  0.419166
3249,6060,  0.419166
2414,5735,  0.419047
1616,2382,  0.419047
797,1152,  0.419047
2382,2574,  0.419047
3350,5027,  0.419047
157,6552,  0.419047
3151,4923,  0.419047
422,5333,  0.419047
294,5154,  0.419047
1608,3440,  0.419047
4310,6318,  0.419047
2864,4566,  0.419047
623,2466,  0.419047
2761,5270,  0.419047
2096,2382,  0.419047
28,3349,  0.419047
3150,3626,  0.419047
1156,2827,  0.419047
168,5176,  0.419047
285,3080,  0.419047
1951,3639,  0.419047
2842,6568,  0.419047
1403,4613,  0.419047
29,2283,  0.419047
2149,6946,  0.419047
3150,3639,  0.419047
4577,5742,  0.419047
228,1475,  0.419047
3114,5329,  0.419047
697,4023,  0.419047
1350,4377,  0.419047
1366,3640,  0.419047
4261,5424,  0.419047
623,2370,  0.419047
4312,6568,  0.419047
2002,7029,  0.419047
3002,5846,  0.419047
1895,2382,  0.419047
2063,5091,  0.419047
943,4958,  0.419047
2761,3550,  0.419047
1155,3151,  0.419047
943,5071,  0.419047
656,1541,  0.419047
1035,3805,  0.419047
1366,1403,  0.419047
3314,3383,  0.419047
2463,3349,  0.419047
656,2668,  0.419047
2149,4279,  0.419047
943,5908,  0.419047
1804,2426,  0.419047
1485,5619,  0.419047
279,6570,  0.419047
1951,5270,  0.419047
157,6823,  0.419047
2002,4449,  0.419047
943,6058,  0.419047
3087,3510,  0.419047
1244,1350,  0.419047
943,3827,  0.419047
1416,4158,  0.419047
1403,5207,  0.419047
2064,4138,  0.419047
943,3828,  0.419047
119,2552,  0.419047
1403,5123,  0.419047
1707,3947,  0.419047
943,5636,  0.419047
3087,5088,  0.419047
3461,6776,  0.419047
2032,2917,  0.419047
743,3497,  0.419047
943,2875,  0.419047
943,1154,  0.419047
943,2874,  0.419047
943,3556,  0.419047
943,5977,  0.419047
3249,4062,  0.419047
943,1257,  0.419047
943,5981,  0.419047
943,4737,  0.419047
2697,4494,  0.419047
943,3474,  0.419047
943,3592,  0.419047
943,3557,  0.419047
2283,3002,  0.419047
279,623,  0.419047
943,6431,  0.419047
943,5860,  0.419047
1124,5652,  0.419047
943,6409,  0.419047
875,1403,  0.419047
3899,5742,  0.419047
943,3560,  0.419047
3004,3151,  0.419047
1593,3080,  0.419047
943,2780,  0.419047
943,4024,  0.419047
608,1475,  0.419047
943,2716,  0.419047
1637,4702,  0.419047
943,2441,  0.419047
943,5618,  0.419047
943,5622,  0.419047
943,2443,  0.419047
943,4028,  0.419047
422,3966,  0.419047
4566,5270,  0.419047
943,3378,  0.419047
943,5532,  0.419047
943,4419,  0.419047
943,2737,  0.419047
943,5654,  0.419047
943,5656,  0.419047
943,4418,  0.419047
943,5090,  0.419047
5144,5165,  0.419047
943,2862,  0.419047
3248,6568,  0.419047
824,4508,  0.419047
943,4022,  0.419047
943,6968,  0.419047
943,6967,  0.419047
943,6966,  0.419047
943,3933,  0.419047
943,1528,  0.419047
943,1527,  0.419047
804,943,  0.419047
943,3934,  0.419047
943,3936,  0.419047
943,3684,  0.419047
3947,6300,  0.419047
943,5577,  0.419047
943,5473,  0.419047
862,5424,  0.419047
2063,3948,  0.419047
2426,5395,  0.419047
1475,4195,  0.419047
943,5582,  0.419047
5073,5295,  0.419047
121,2747,  0.419047
943,1474,  0.419047
943,4110,  0.419047
208,1087,  0.419047
4580,5480,  0.419047
943,6963,  0.419047
943,6965,  0.419047
943,3642,  0.419047
943,5214,  0.419047
943,4478,  0.419047
943,3233,  0.419047
943,5188,  0.419047
943,5189,  0.419047
5102,6835,  0.419047
943,5722,  0.419047
943,2784,  0.419047
943,6738,  0.419047
943,5187,  0.419047
943,5208,  0.419047
943,3232,  0.419047
85,4283,  0.419047
943,4842,  0.419047
5144,5480,  0.419047
943,3712,  0.419047
943,5717,  0.419047
943,2782,  0.419047
521,6808,  0.419046
701,6808,  0.419046
2217,4605,  0.419046
1475,2829,  0.419046
390,943,  0.419046
1416,4277,  0.419046
2201,2270,  0.419046
4477,5176,  0.419046
1244,3349,  0.419046
3402,5688,  0.419046
2356,3947,  0.419046
2294,3762,  0.419046
3145,4868,  0.419046
2015,2064,  0.419046
2294,5572,  0.419046
943,2551,  0.419046
2600,3503,  0.419046
2867,4837,  0.419046
1408,3115,  0.419046
1637,2201,  0.419046
1354,4605,  0.419046
405,623,  0.418927
3315,3350,  0.418927
1464,3430,  0.418927
294,6611,  0.418927
1295,3402,  0.418927
1639,2149,  0.418927
5050,5264,  0.418927
697,6368,  0.418927
1124,3874,  0.418927
4077,5089,  0.418927
697,5694,  0.418927
1763,6827,  0.418927
1838,4479,  0.418927
1403,6403,  0.418927
1734,3899,  0.418927
3842,4168,  0.418927
2370,3428,  0.418927
2510,5129,  0.418927
1763,3899,  0.418927
925,5286,  0.418927
1003,2002,  0.418927
1124,6039,  0.418927
4580,6161,  0.418927
2057,6907,  0.418927
2917,4459,  0.418927
23,5088,  0.418927
2294,5725,  0.418927
807,2002,  0.418927
3654,4148,  0.418927
943,3496,  0.418927
2426,5247,  0.418927
2063,3899,  0.418927
1363,4089,  0.418927
422,899,  0.418927
2064,6996,  0.418927
1670,4271,  0.418927
2149,3335,  0.418927
28,6569,  0.418927
4377,5953,  0.418927
1415,6366,  0.418927
2172,3428,  0.418927
854,5129,  0.418927
3281,5050,  0.418927
2283,3314,  0.418927
697,1628,  0.418927
1063,6616,  0.418927
2149,3444,  0.418927
157,932,  0.418927
2149,2738,  0.418927
943,2668,  0.418927
697,6362,  0.418927
1363,5231,  0.418927
1173,2510,  0.418927
2827,6614,  0.418927
2283,3495,  0.418927
848,1152,  0.418927
2697,6911,  0.418927
1311,3124,  0.418927
2707,3947,  0.418927
2697,3526,  0.418927
3495,4882,  0.418927
119,2581,  0.418927
757,1763,  0.418927
1060,2002,  0.418927
3640,4261,  0.418927
3306,3626,  0.418927
4785,5123,  0.418927
3786,5176,  0.418927
2459,4882,  0.418927
701,3249,  0.418927
943,3706,  0.418927
943,2497,  0.418927
605,3426,  0.418927
943,4590,  0.418927
943,1832,  0.418927
943,4589,  0.418927
943,3709,  0.418927
2756,5829,  0.418927
3314,4277,  0.418927
673,2099,  0.418927
943,3708,  0.418927
197,3947,  0.418927
2729,4817,  0.418927
2571,5620,  0.418927
943,1633,  0.418927
1499,4077,  0.418927
369,1152,  0.418927
943,2959,  0.418927
943,1847,  0.418927
943,4232,  0.418927
943,1144,  0.418927
3145,4277,  0.418927
1637,4080,  0.418927
3109,3510,  0.418927
4044,5688,  0.418927
824,5688,  0.418927
943,3517,  0.418927
2201,3176,  0.418927
1116,2729,  0.418927
3350,5268,  0.418927
1593,3639,  0.418927
1608,5138,  0.418927
943,4594,  0.418927
3341,5165,  0.418927
2294,5365,  0.418927
943,3506,  0.418927
697,6063,  0.418927
943,2960,  0.418927
121,6619,  0.418927
2867,5778,  0.418927
4974,5073,  0.418927
3238,4566,  0.418927
943,4592,  0.418927
2776,4613,  0.418927
925,1098,  0.418927
943,4951,  0.418927
2283,5075,  0.418927
824,4459,  0.418927
23,1402,  0.418927
943,2679,  0.418927
943,3468,  0.418927
1593,5627,  0.418927
3672,4577,  0.418927
943,6572,  0.418927
3151,5479,  0.418927
943,1231,  0.418927
2294,2851,  0.418927
943,2982,  0.418927
943,3915,  0.418927
5176,5946,  0.418927
2729,6864,  0.418927
288,3151,  0.418927
943,6583,  0.418927
943,4953,  0.418927
2057,3550,  0.418927
2729,3681,  0.418927
943,6348,  0.418927
943,6584,  0.418927
428,1403,  0.418927
943,3494,  0.418927
806,943,  0.418927
943,6721,  0.418927
1695,3249,  0.418927
943,4718,  0.418927
943,3319,  0.418927
943,1240,  0.418927
943,4496,  0.418927
1627,3562,  0.418927
943,7049,  0.418927
943,3943,  0.418927
943,1127,  0.418927
422,3503,  0.418808
2368,5129,  0.418808
285,3497,  0.418808
2382,4989,  0.418808
735,3402,  0.418808
195,2149,  0.418808
1002,6039,  0.418808
1924,2149,  0.418808
1131,6557,  0.418808
4952,5922,  0.418808
3410,5144,  0.418808
1937,3762,  0.418808
1824,2201,  0.418808
1432,4882,  0.418808
1627,3281,  0.418808
2057,6039,  0.418808
932,1370,  0.418808
1152,4180,  0.418808
3143,6808,  0.418808
527,2648,  0.418808
1394,2729,  0.418808
1475,3406,  0.418808
972,5829,  0.418808
2382,2891,  0.418808
169,1475,  0.418808
1295,4080,  0.418808
2729,6770,  0.418808
623,1824,  0.418808
3287,3426,  0.418808
3087,3597,  0.418808
1124,2283,  0.418808
1830,5267,  0.418808
1937,3228,  0.418808
1416,1634,  0.418808
1038,2600,  0.418808
743,4785,  0.418808
1095,5108,  0.418808
121,5641,  0.418808
3124,4780,  0.418808
1802,5846,  0.418808
1432,5619,  0.418808
2002,3531,  0.418808
2368,3124,  0.418808
1095,2776,  0.418808
1143,4785,  0.418808
945,1152,  0.418808
1628,4543,  0.418808
2697,5193,  0.418808
1734,3497,  0.418808
2917,4979,  0.418808
286,5270,  0.418808
4080,6776,  0.418808
1593,3948,  0.418808
1664,4148,  0.418808
1124,4837,  0.418808
1763,6368,  0.418808
2600,6602,  0.418808
4489,4702,  0.418808
3087,4138,  0.418808
1244,5108,  0.418808
